Time,weaPAtm,weaTDewPoi,weaTDryBul,weaRelHum,weaNOpa,weaCelHei,weaNTot,weaWinSpe,weaWinDir,weaHHorIR,weaHDirNor,weaHGloHor,weaHDifHor,weaSolZen,weaTBlaSky,weaTWetBul,weaSolTim,weaCloTim,lat,lon
24181200,101325,273.75,278.75,0.71,0.4,2000,0.4,3.1,6.28219,275.389,0.0001,0.0001,0.0001,2.26743,266.008,276.529,24182500,24181200,0.732689,-1.53449
24184800,101325,272.05,275.95,0.76,0.4,2000,0.4,2.6,5.41052,274.379,0.0001,0.0001,0.0001,2.41028,262.937,274.324,24186100,24184800,0.732689,-1.53449
24188400,101325,273.75,275.95,0.85,0.6,1400,0.6,2.6,5.06145,265.897,0.0001,0.0001,0.0001,2.49999,264.416,274.943,24189700,24188400,0.732689,-1.53449
24192000,101325,273.15,275.35,0.85,0.011,2000,0.011,3.1,4.88692,255.018,0.0001,0.0001,0.0001,2.51204,259.502,274.368,24193300,24192000,0.732689,-1.53449
24195600,101325,272.55,274.85,0.85,0.011,2000,0.011,2.6,4.71239,252.355,0.0001,0.0001,0.0001,2.4423,258.893,273.89,24196900,24195600,0.732689,-1.53449
24199200,101325,272.05,274.25,0.85,0.011,2000,0.011,2.6,4.53786,251.367,0.0001,0.0001,0.0001,2.31189,258.212,273.315,24200500,24199200,0.732689,-1.53449
24202800,101325,272.55,274.25,0.89,0.011,2000,0.011,2.6,4.71239,251.592,0.0001,0.0001,0.0001,2.14582,258.328,273.567,24204100,24202800,0.732689,-1.53449
24206400,101325,271.45,274.25,0.82,0.011,2000,0.011,2.6,4.71239,249.917,0.0001,0.0001,0.0001,1.96117,258.073,273.125,24207700,24206400,0.732689,-1.53449
24210000,101325,271.45,273.75,0.85,0.011,2000,0.011,3.1,4.71239,249.617,0.0001,0.317227,0.0001,1.76836,257.603,272.836,24211300,24210000,0.732689,-1.53449
24213600,101325,270.95,273.15,0.85,0.1,2000,0.1,2.6,4.36332,252.436,105.316,8.88359,11.0147,1.57447,257.989,272.261,24214900,24213600,0.732689,-1.53449
24217200,101325,273.15,274.85,0.89,0.011,2000,0.1,2.1,4.53786,264.364,462.678,142.06,39.8603,1.38559,259.031,274.148,24218500,24217200,0.732689,-1.53449
24220800,101325,274.85,279.85,0.71,0.011,2000,0.1,3.6,4.71239,280.475,739.693,323.889,59.0625,1.20856,264.14,277.53,24222100,24220800,0.732689,-1.53449
24224400,101325,274.85,282.55,0.59,0.011,2000,0.011,3.6,4.36332,292.494,772.847,474.869,81.1518,1.05254,266.688,278.856,24225700,24224400,0.732689,-1.53449
24228000,101325,273.15,283.75,0.48,0.2,2000,0.2,4.1,4.01426,303.964,777.354,583.043,109.727,0.930381,269.438,278.769,24229300,24228000,0.732689,-1.53449
24231600,101325,273.75,285.35,0.45,0.2,2000,0.2,4.1,5.06145,303.047,842.308,676.155,113.085,0.858105,271.101,279.74,24232900,24231600,0.732689,-1.53449
24235200,101325,273.75,285.95,0.43,0.011,2000,0.011,3.1,3.83972,297.873,899.853,694.824,89.4658,0.849244,269.636,279.991,24236500,24235200,0.732689,-1.53449
24238800,101325,274.25,285.95,0.45,0.011,2000,0.1,1.5,3.31613,307.722,833.147,639.183,112.212,0.905747,269.755,280.221,24240100,24238800,0.732689,-1.53449
24242400,101325,273.75,287.55,0.39,0.2,2000,0.7,1.5,3.49066,317.153,614.306,474.65,146.18,1.01636,273.192,280.759,24243700,24242400,0.732689,-1.53449
24246000,101325,273.75,287.05,0.4,0.3,2000,0.9,3.1,3.31613,316.047,443.707,300.438,120.241,1.16492,273.389,280.496,24247300,24246000,0.732689,-1.53449
24249600,101325,274.25,286.45,0.44,0.3,2000,0.9,2.1,3.31613,313.9,306.227,157.538,75,1.33754,272.938,280.504,24250900,24249600,0.732689,-1.53449
24253200,101325,274.25,285.35,0.47,0.4,2000,0.9,2.6,3.49066,305.347,99.4337,33.0687,31,1.52422,272.426,279.963,24254500,24253200,0.732689,-1.53449
24256800,101325,273.75,282.55,0.54,0.3,2000,0.8,2.6,3.14159,290.853,0.0001,3.08133,0.0001,1.71767,269.103,278.374,24258100,24256800,0.732689,-1.53449
24260400,101325,274.25,281.45,0.61,0.1,2000,0.3,3.6,2.96706,282.786,0.0001,0.0001,0.0001,1.9118,266.612,278.088,24261700,24260400,0.732689,-1.53449
24264000,101325,274.25,279.85,0.68,0.1,2000,0.3,3.6,3.14159,277.496,0.0001,0.0001,0.0001,2.10007,265.097,277.281,24265300,24264000,0.732689,-1.53449
24267600,101325,274.25,279.85,0.68,0.011,2000,0.011,3.1,2.96706,271.635,0.0001,0.0001,0.0001,2.27332,264,277.281,24268900,24267600,0.732689,-1.53449
24271200,101325,274.25,278.15,0.76,0.011,2000,0.011,3.1,2.96706,265.929,0.0001,0.0001,0.0001,2.41666,262.397,276.367,24272500,24271200,0.732689,-1.53449
24274800,101325,274.25,278.15,0.76,0.011,2000,0.011,3.1,2.79253,277.116,0.0001,0.0001,0.0001,2.50669,262.397,276.367,24276100,24274800,0.732689,-1.53449
24278400,101325,274.25,278.15,0.76,0.6,3050,0.6,2.6,2.79253,293.595,0.0001,0.0001,0.0001,2.51847,266.642,276.367,24279700,24278400,0.732689,-1.53449
24282000,101325,275.35,279.25,0.76,0.8,3050,0.8,3.1,2.79253,306.165,0.0001,0.0001,0.0001,2.44789,269.796,277.386,24283300,24282000,0.732689,-1.53449
24285600,101325,275.35,280.35,0.71,0.9,2440,0.9,3.6,2.79253,314.866,0.0001,0.0001,0.0001,2.3166,272.305,277.985,24286900,24285600,0.732689,-1.53449
24289200,101325,275.95,281.45,0.68,0.9,1830,0.9,3.1,2.79253,324.023,0.0001,0.0001,0.0001,2.14988,273.517,278.718,24290500,24289200,0.732689,-1.53449
24292800,101325,276.45,282.05,0.68,1,1830,1,4.1,3.14159,331.673,0.0001,0.0001,0.0001,1.96486,276.14,279.257,24294100,24292800,0.732689,-1.53449
24296400,101325,277.05,282.55,0.69,1,1680,1,5.2,2.79253,334.188,0.0001,0.0001,0.0001,1.77192,276.773,279.798,24297700,24296400,0.732689,-1.53449
24300000,101325,276.45,283.15,0.64,1,2440,1,4.1,2.96706,321.954,33.7882,16.6376,14.9672,1.57809,277.217,279.86,24301300,24300000,0.732689,-1.53449
24303600,101325,276.45,283.15,0.64,0.6,2440,0.6,5.2,3.31613,314.429,53.9378,95.8624,93.9811,1.38947,271.957,279.86,24304900,24303600,0.732689,-1.53449
24307200,101325,277.55,284.85,0.62,0.6,3050,0.6,6.2,3.14159,322.096,245.408,224.198,119.154,1.21288,273.85,281.152,24308500,24307200,0.732689,-1.53449
24310800,101325,278.75,287.05,0.57,0.4,2000,0.4,5.2,3.14159,327.029,631.676,419.25,107.984,1.05748,275.121,282.506,24312100,24310800,0.732689,-1.53449
24314400,101325,280.35,288.75,0.58,0.2,2000,0.2,6.7,3.31613,333.489,762.548,588.071,126.707,0.936053,275.901,284.075,24315700,24314400,0.732689,-1.53449
24318000,101325,281.45,290.95,0.54,0.2,2000,0.3,7.7,3.31613,351.199,521.069,524.066,181.051,0.864438,278.26,285.431,24319300,24318000,0.732689,-1.53449
24321600,101325,282.55,293.75,0.49,0.4,2000,0.4,8.2,3.31613,359.91,518.314,533.376,189.505,0.855915,282.446,287.042,24322900,24321600,0.732689,-1.53449
24325200,101325,283.15,294.25,0.49,0.2,2000,0.2,7.7,3.31613,360.29,675.318,585.825,160.226,0.912334,281.815,287.45,24326500,24325200,0.732689,-1.53449
24328800,101325,283.15,295.35,0.46,0.2,2000,0.9,9.8,3.66519,366.529,545.905,464.933,174.968,1.02259,282.869,287.872,24330100,24328800,0.732689,-1.53449
24332400,101325,283.15,295.95,0.44,0.3,2000,0.9,9.3,3.31613,371.525,360.941,288.901,141.246,1.17075,284.142,288.025,24333700,24332400,0.732689,-1.53449
24336000,101325,283.15,295.95,0.44,0.3,2000,0.8,6.7,3.66519,365.812,231.187,133.974,82.9134,1.34304,284.142,288.025,24337300,24336000,0.732689,-1.53449
24339600,101325,282.55,294.25,0.47,0.3,2000,0.9,5.2,3.49066,352.961,104.535,38.2062,25.907,1.52949,282.369,287.145,24340900,24339600,0.732689,-1.53449
24343200,101325,282.05,292.05,0.52,0.2,2000,0.6,4.1,3.31613,339.807,3.37074,1.7,1.3913,1.72285,279.453,286.077,24344500,24343200,0.732689,-1.53449
24346800,101325,282.05,290.95,0.56,0.1,2000,0.4,6.2,3.14159,334.5,0.0001,0.0001,0.0001,1.91704,277.461,285.695,24348100,24346800,0.732689,-1.53449
24350400,101325,281.45,290.35,0.56,0.1,2000,0.4,5.7,3.31613,331.5,0.0001,0.0001,0.0001,2.10552,276.75,285.187,24351700,24350400,0.732689,-1.53449
24354000,101325,281.45,289.85,0.58,0.1,2000,0.3,4.6,3.49066,329.25,0.0001,0.0001,0.0001,2.27915,276.274,285.016,24355300,24354000,0.732689,-1.53449
24357600,101325,281.45,289.25,0.6,0.1,2000,0.3,5.2,3.31613,324.397,0.0001,0.0001,0.0001,2.42298,275.702,284.748,24358900,24357600,0.732689,-1.53449
24361200,101325,281.45,287.55,0.67,0.1,2000,0.3,3.6,2.96706,315.165,0.0001,0.0001,0.0001,2.51335,274.082,284.074,24362500,24361200,0.732689,-1.53449
24364800,101325,280.95,287.05,0.67,0.011,2000,0.011,4.1,3.14159,318.05,0.0001,0.0001,0.0001,2.52487,272.359,283.628,24366100,24364800,0.732689,-1.53449
24368400,101325,280.95,286.45,0.69,0.6,3050,0.6,5.2,2.96706,335.944,0.0001,0.0001,0.0001,2.45346,276.187,283.308,24369700,24368400,0.732689,-1.53449
24372000,101325,281.45,287.05,0.69,0.8,1400,0.8,4.1,3.31613,355.604,0.0001,0.0001,0.0001,2.32128,278.784,283.847,24373300,24372000,0.732689,-1.53449
24375600,101325,282.05,288.15,0.67,1,1400,1,5.2,3.31613,365.279,0.0001,0.0001,0.0001,2.15393,283.46,284.609,24376900,24375600,0.732689,-1.53449
24379200,101325,283.15,287.55,0.75,1,1680,1,4.6,3.14159,364.109,0.0001,0.0001,0.0001,1.96855,283.129,284.956,24380500,24379200,0.732689,-1.53449
24382800,101325,283.15,287.55,0.75,1,1680,1,4.6,3.14159,359.421,0.0001,0.0001,0.0001,1.77548,283.129,284.956,24384100,24382800,0.732689,-1.53449
24386400,101325,282.05,285.95,0.77,1,1680,1,5.7,2.79253,355.398,0.583333,5.08475,5.16949,1.58173,281.296,283.688,24387700,24386400,0.732689,-1.53449
24390000,101325,281.45,286.45,0.72,1,2440,1,4.6,3.14159,359.174,3.95238,56.9124,55.9347,1.39336,281.646,283.627,24391300,24390000,0.732689,-1.53449
24393600,101325,281.45,287.55,0.67,1,2440,1,6.2,3.14159,366.924,7.74554,115.556,112.458,1.21722,282.728,284.074,24394900,24393600,0.732689,-1.53449
24397200,101325,282.55,289.25,0.65,1,3050,1,5.7,3.31613,374.972,8.6392,171.753,167.792,1.06243,284.661,285.352,24398500,24397200,0.732689,-1.53449
24400800,101325,283.15,289.85,0.65,1,3050,1,4.1,3.31613,375.021,4.14205,224.63,222.965,0.941723,285.393,285.882,24402100,24400800,0.732689,-1.53449
24404400,101325,283.75,289.25,0.7,1,3050,1,6.2,3.66519,374.042,2.22917,260.973,260.083,0.870752,284.944,285.943,24405700,24404400,0.732689,-1.53449
24408000,101325,283.75,289.25,0.7,1,880,1,5.7,3.49066,372.25,4.14583,271.48,268.524,0.862552,284.944,285.943,24409300,24408000,0.732689,-1.53449
24411600,101325,283.75,288.75,0.72,1,700,1,6.2,3.31613,371.5,4.68866,265.559,269.292,0.918879,284.451,285.721,24412900,24411600,0.732689,-1.53449
24415200,101325,284.25,288.75,0.75,1,3050,1,4.1,3.66519,372.5,3.05889,236.957,232.253,1.02879,284.568,286.061,24416500,24415200,0.732689,-1.53449
24418800,101325,283.15,289.25,0.67,1,3050,1,5.2,3.31613,356.833,161.979,207.426,154.16,1.17654,284.802,285.59,24420100,24418800,0.732689,-1.53449
24422400,101325,282.55,288.75,0.67,0.6,7620,0.6,4.1,3.14159,350.655,173.445,128.021,75.1732,1.34849,278.777,285.144,24423700,24422400,0.732689,-1.53449
24426000,101325,282.55,288.75,0.67,0.9,1220,0.9,3.1,2.96706,364.761,7.39092,12.9513,9.57164,1.53471,282.192,285.144,24427300,24426000,0.732689,-1.53449
24429600,101325,280.95,288.75,0.6,1,1160,1,4.1,2.96706,369.312,0.0001,0.695364,0.622807,1.72798,283.789,284.316,24430900,24429600,0.732689,-1.53449
24433200,101325,280.35,289.25,0.56,1,880,1,5.7,2.79253,370.094,0.0001,0.0001,0.0001,1.92222,284.136,284.255,24434500,24433200,0.732689,-1.53449
24436800,101325,280.35,289.25,0.56,1,880,1,6.2,3.14159,369.344,0.0001,0.0001,0.0001,2.11091,284.136,284.255,24438100,24436800,0.732689,-1.53449
24440400,101325,280.95,288.75,0.6,1,1010,1,6.2,3.14159,359.729,0.0001,0.0001,0.0001,2.28493,283.789,284.316,24441700,24440400,0.732689,-1.53449
24444000,101325,281.45,287.55,0.67,0.9,2440,1,4.1,3.31613,356.807,0.0001,0.0001,0.0001,2.42926,280.761,284.074,24445300,24444000,0.732689,-1.53449
24447600,101325,281.45,287.55,0.67,1,1010,1,4.1,2.96706,362.256,0.0001,0.0001,0.0001,2.51997,282.728,284.074,24448900,24447600,0.732689,-1.53449
24451200,101325,281.45,287.55,0.67,1,1680,1,5.7,3.31613,361.208,0.0001,0.0001,0.0001,2.53124,282.728,284.074,24452500,24451200,0.732689,-1.53449
24454800,101325,281.45,287.05,0.69,1,1830,1,5.7,2.79253,356.868,0.0001,0.0001,0.0001,2.459,282.236,283.847,24456100,24454800,0.732689,-1.53449
24458400,101325,283.15,285.35,0.86,1,1680,1,4.1,2.79253,353.078,0.0001,0.0001,0.0001,2.32595,280.962,284.02,24459700,24458400,0.732689,-1.53449
24462000,101325,283.75,285.35,0.9,1,1680,1,3.6,2.44346,337.425,0.0001,0.0001,0.0001,2.15797,281.102,284.406,24463300,24462000,0.732689,-1.53449
24465600,101325,282.55,284.25,0.9,0.6,1680,0.6,3.1,2.61799,338.71,0.0001,0.0001,0.0001,1.97224,274.432,283.339,24466900,24465600,0.732689,-1.53449
24469200,101325,283.15,285.95,0.83,1,1010,1,3.6,2.79253,358.001,0.0001,0.0001,0.0001,1.77905,281.553,284.295,24470600,24469200,0.732689,-1.53449
24472800,101325,283.15,286.45,0.8,1,1010,1,4.1,2.79253,358.994,0.750674,12.1429,11.6969,1.58538,282.045,284.462,24474200,24472800,0.732689,-1.53449
24476400,101325,283.15,286.45,0.8,1,760,1,5.2,2.96706,360.937,2.40572,51.5429,53.9186,1.39727,282.045,284.462,24477800,24476400,0.732689,-1.53449
24480000,101325,283.75,287.05,0.8,1,880,1,5.2,2.96706,351.566,151.31,183.109,121.937,1.22157,282.776,285.025,24481400,24480000,0.732689,-1.53449
24483600,101325,284.25,288.75,0.75,0.4,2000,0.4,5.2,3.14159,340.382,494.795,419.267,172.487,1.06739,278.029,286.061,24485000,24483600,0.732689,-1.53449
24487200,101325,284.25,289.85,0.7,0.5,2000,0.5,5.7,2.96706,360.719,269.29,354.268,199.632,0.947389,279.616,286.485,24488600,24487200,0.732689,-1.53449
24490800,101325,283.75,288.75,0.72,1,460,1,4.1,3.49066,371.58,4.32819,238.238,234.53,0.877046,284.451,285.721,24492200,24490800,0.732689,-1.53449
24494400,101325,284.25,288.75,0.75,1,580,1,4.1,4.01426,373.454,2.72242,261.056,261.962,0.869153,284.568,286.061,24495800,24494400,0.732689,-1.53449
24498000,101325,284.85,289.25,0.75,1,700,1,5.2,3.31613,376.945,2.52498,241.109,238.427,0.925381,285.201,286.522,24499400,24498000,0.732689,-1.53449
24501600,101325,285.35,289.85,0.75,1,760,1,4.6,3.31613,379.908,1.03916,196.579,198.117,1.03493,285.91,287.075,24503000,24501600,0.732689,-1.53449
24505200,101325,284.85,289.85,0.73,1,760,1,6.2,3.49066,369.954,59.6662,169.173,153.351,1.18228,285.793,286.84,24506600,24505200,0.732689,-1.53449
24508800,101325,284.85,289.85,0.73,0.8,1520,1,5.2,3.31613,353.354,79.7585,113.186,88.072,1.35389,282.297,286.84,24510200,24508800,0.732689,-1.53449
24512400,101325,283.75,289.25,0.7,0.7,3050,0.8,6.2,3.49066,360.326,19.4089,24.4592,22.4136,1.53988,280.348,285.943,24513800,24512400,0.732689,-1.53449
24516000,101325,283.75,288.75,0.72,1,640,1,5.2,3.83972,369.924,0.0001,0.869048,0.454545,1.73305,284.451,285.721,24517400,24516000,0.732689,-1.53449
24519600,101325,284.25,288.15,0.78,1,700,1,5.2,3.49066,369,0.0001,0.0001,0.0001,1.92733,283.977,285.839,24521000,24519600,0.732689,-1.53449
24523200,101325,284.25,288.15,0.78,1,3050,1,5.7,3.49066,369,0.0001,0.0001,0.0001,2.11623,283.977,285.839,24524600,24523200,0.732689,-1.53449
24526800,101325,284.25,288.15,0.78,1,3050,1,5.2,3.49066,353.404,0.0001,0.0001,0.0001,2.29063,283.977,285.839,24528200,24526800,0.732689,-1.53449
24530400,101325,284.25,287.05,0.83,0.5,3050,0.6,6.2,3.66519,328.017,0.0001,0.0001,0.0001,2.43548,276.915,285.338,24531800,24530400,0.732689,-1.53449
24534000,101325,284.25,287.05,0.83,0.4,2000,0.4,8.2,3.66519,350.419,0.0001,0.0001,0.0001,2.52655,276.392,285.338,24535400,24534000,0.732689,-1.53449
24537600,101325,284.85,287.55,0.84,1,3050,1,6.7,3.83972,357.984,0.0001,0.0001,0.0001,2.53758,283.525,285.918,24539000,24537600,0.732689,-1.53449
24541200,101325,284.85,287.55,0.84,0.8,3050,0.8,5.2,3.83972,348.708,0.0001,0.0001,0.0001,2.46451,280.057,285.918,24542600,24541200,0.732689,-1.53449
24544800,101325,284.85,287.05,0.87,0.8,3050,0.8,5.2,4.18879,336.388,0.0001,0.0001,0.0001,2.33059,279.57,285.75,24546200,24544800,0.732689,-1.53449
24548400,101325,283.75,286.45,0.83,0.3,2000,0.3,4.1,4.18879,311.95,0.0001,0.0001,0.0001,2.162,275.157,284.769,24549800,24548400,0.732689,-1.53449
24552000,101325,282.55,283.75,0.93,0.011,2000,0.011,3.6,4.18879,291.545,0.0001,0.0001,0.0001,1.97592,269.588,283.125,24553400,24552000,0.732689,-1.53449
24555600,101325,281.45,282.55,0.93,0.011,2000,0.011,2.6,4.36332,303.863,0.0001,0.0001,0.0001,1.78262,268.202,281.95,24557000,24555600,0.732689,-1.53449
24559200,101325,281.45,283.15,0.89,0.6,2740,0.7,3.1,4.36332,321.721,1.77955,4.84615,7.40385,1.58903,273.119,282.182,24560600,24559200,0.732689,-1.53449
24562800,101325,281.45,283.75,0.86,0.8,2740,0.9,2.6,4.71239,329.625,46.6221,90.6163,77.6264,1.40119,275.579,282.487,24564200,24562800,0.732689,-1.53449
24566400,101325,282.55,284.85,0.86,0.8,2740,0.9,3.1,4.01426,338.5,122.112,204.022,167.22,1.22593,276.901,283.541,24567800,24566400,0.732689,-1.53449
24570000,101325,280.95,287.55,0.65,0.8,2740,0.9,3.1,4.53786,349.5,97.5891,273.87,224,1.07235,279.152,283.849,24571400,24570000,0.732689,-1.53449
24573600,101325,278.75,288.75,0.52,0.9,2740,1,4.6,4.53786,354.979,148.311,360.237,266,0.953049,281.289,283.34,24575000,24573600,0.732689,-1.53449
24577200,101325,277.55,289.85,0.45,0.8,2740,1,5.7,5.06145,347.918,282.912,475.021,289.133,0.883317,280.572,283.335,24578600,24577200,0.732689,-1.53449
24580800,101325,276.45,289.85,0.41,0.7,2740,0.9,6.2,4.88692,352.145,123.779,381.351,286.629,0.875716,279.2,282.798,24582200,24580800,0.732689,-1.53449
24584400,101325,277.55,288.15,0.5,1,2740,1,4.6,4.71239,356.899,8.28105,199.641,204.706,0.931837,282.381,282.598,24585800,24584400,0.732689,-1.53449
24588000,101325,280.95,285.95,0.72,1,1400,1,3.1,4.01426,353.841,4.25082,112.962,121.297,1.04103,281.037,283.172,24589400,24588000,0.732689,-1.53449
24591600,101325,280.95,285.95,0.72,1,1400,1,3.1,4.01426,355.094,5.23864,95.2342,92.9024,1.18797,281.037,283.172,24593000,24591600,0.732689,-1.53449
24595200,101325,280.95,286.45,0.69,1,2740,1,3.1,3.83972,352.231,5.03409,37.1623,35.8677,1.35923,281.528,283.308,24596600,24595200,0.732689,-1.53449
24598800,101325,280.95,284.85,0.77,1,2440,1,3.1,4.18879,347.984,1.09091,9.11338,9.31788,1.54499,279.956,282.667,24600200,24598800,0.732689,-1.53449
24602400,101325,280.35,284.85,0.74,1,2440,1,3.1,4.18879,346.411,0.0001,0.923077,0.896739,1.73806,279.814,282.37,24603800,24602400,0.732689,-1.53449
24606000,101325,280.35,284.25,0.77,1,2130,1,2.6,3.66519,346.136,0.0001,0.0001,0.0001,1.93238,279.225,282.11,24607400,24606000,0.732689,-1.53449
24609600,101325,280.35,284.85,0.74,1,1400,1,3.1,4.18879,348.179,0.0001,0.0001,0.0001,2.12149,279.814,282.37,24611000,24609600,0.732689,-1.53449
24613200,101325,280.95,284.25,0.8,1,1400,1,3.1,4.53786,331.265,0.0001,0.0001,0.0001,2.29628,279.366,282.398,24614600,24613200,0.732689,-1.53449
24616800,101325,280.95,283.15,0.86,0.6,2440,0.7,2.1,4.36332,304.295,0.0001,0.0001,0.0001,2.44164,273.005,281.913,24618200,24616800,0.732689,-1.53449
24620400,101325,279.25,281.45,0.86,0.3,2000,0.4,3.1,4.53786,296.529,0.0001,0.0001,0.0001,2.53309,269.337,280.284,24621800,24620400,0.732689,-1.53449
24624000,101325,278.75,280.95,0.86,0.3,2000,0.3,3.6,5.06145,295.947,0.0001,0.0001,0.0001,2.54388,268.744,279.805,24625400,24624000,0.732689,-1.53449
24627600,101325,278.75,280.95,0.86,0.3,2000,0.4,2.6,5.23599,297.302,0.0001,0.0001,0.0001,2.47,268.744,279.805,24629000,24627600,0.732689,-1.53449
24631200,101325,278.15,279.85,0.89,0.6,3050,0.6,2.6,4.88692,290.682,0.0001,0.0001,0.0001,2.33521,269.182,278.99,24632600,24631200,0.732689,-1.53449
24634800,101325,277.55,279.25,0.89,0.1,2000,0.3,3.1,4.88692,275.415,0.0001,0.0001,0.0001,2.16601,265.29,278.409,24636200,24634800,0.732689,-1.53449
24638400,101325,277.05,278.15,0.93,0.011,2000,0.011,3.6,4.71239,268.148,0.0001,0.0001,0.0001,1.97961,263.039,277.64,24639800,24638400,0.732689,-1.53449
24642000,101325,275.95,277.55,0.89,0.011,2000,0.011,3.6,4.88692,267.705,0.0001,0.0001,0.0001,1.7862,262.221,276.764,24643400,24642000,0.732689,-1.53449
24645600,101325,275.35,277.05,0.89,0.1,2000,0.1,3.1,4.71239,273.46,82.5236,5.875,8.90323,1.5927,262.698,276.279,24647000,24645600,0.732689,-1.53449
24649200,101325,276.45,278.75,0.86,0.1,2000,0.1,3.6,4.88692,283.92,431.935,124.771,36.5204,1.40513,264.563,277.697,24650600,24649200,0.732689,-1.53449
24652800,101325,278.75,282.55,0.77,0.011,2000,0.1,3.1,5.23599,294.57,710.995,297.401,58.3135,1.2303,267.59,280.532,24654200,24652800,0.732689,-1.53449
24656400,101325,278.15,284.85,0.64,0.011,2000,0.1,3.1,5.93412,308.986,768.573,457.047,81.8254,1.07732,269.63,281.359,24657800,24656400,0.732689,-1.53449
24660000,101325,277.05,288.15,0.48,0.1,2000,0.2,4.6,5.58505,319.662,705.856,545.897,130.071,0.958703,273.627,282.352,24661400,24660000,0.732689,-1.53449
24663600,101325,273.75,288.75,0.36,0.2,2000,0.3,2.6,5.41052,324.3,631.37,584.235,178.131,0.889564,274.332,281.286,24665000,24663600,0.732689,-1.53449
24667200,101325,273.75,288.75,0.36,0.4,2000,0.5,5.2,5.93412,328.089,535.672,529.643,186.894,0.88224,275.55,281.286,24668600,24667200,0.732689,-1.53449
24670800,101325,273.15,289.85,0.32,0.3,2000,0.4,5.2,5.93412,331.036,412.072,449.4,202.175,0.938245,275.909,281.553,24672200,24670800,0.732689,-1.53449
24674400,101325,274.25,289.25,0.36,0.5,3050,0.6,3.6,5.75959,329.194,453.742,402.79,177.641,1.04708,276.672,281.662,24675800,24674400,0.732689,-1.53449
24678000,101325,274.25,288.15,0.39,0.4,2000,0.4,3.6,1.0472,320.806,450.973,295.05,111.232,1.1936,275.099,281.22,24679400,24678000,0.732689,-1.53449
24681600,101325,273.75,286.45,0.42,0.4,2000,0.4,3.6,0.698132,316.062,191.638,113.875,64.7155,1.36452,273.356,280.268,24683000,24681600,0.732689,-1.53449
24685200,101325,274.25,285.35,0.47,0.6,1520,0.8,5.2,1.0472,318.562,16.627,19.7997,21.9911,1.55005,273.544,279.963,24686600,24685200,0.732689,-1.53449
24688800,101325,275.35,284.85,0.53,0.7,1520,0.9,3.1,0.349066,317.35,1.02351,1.21429,0.0001,1.743,274.121,280.205,24690200,24688800,0.732689,-1.53449
24692400,101325,275.35,282.55,0.61,0.8,7620,1,2.6,6.10865,316.893,0.0001,0.0001,0.0001,1.93737,272.984,279.047,24693800,24692400,0.732689,-1.53449
24696000,101325,276.45,283.15,0.64,0.8,1370,0.8,4.1,5.93412,320.013,0.0001,0.0001,0.0001,2.12668,273.826,279.86,24697400,24696000,0.732689,-1.53449
